x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,target
-1.422891309,1.539017375255416,-1.774672817,-0.121519678,1.4381590913149442,-1.421464687,-0.028339845,-0.365448924,-1.119562629,1.4586813374587233,0
-0.473793525,0.5488278614010552,-0.302942794,0.8648492232989141,0.9298051830594034,-0.344815131,-0.779052404,-0.856013029,1.7288088161297606,0.14980630694108532,0
0.4789190042572564,-0.907945714,0.17642676051430417,2.3210039960618047,0.1362679631480317,0.4805186781082244,1.5383304390525525,-3.025382292,-0.127864042,0.6034780416679837,0
0.5892600820793275,-0.01241322,0.8573976963774403,-0.334088159,1.0784085241602932,2.3391289515689104,-0.995296694,-1.545148197,0.9195320648814325,0.6450378554489973,0
-0.713720173,0.002465829,1.494891389654855,0.3523521103140539,-1.475551803,-0.121474019,-1.228490676,-2.185011455,-0.254777919,1.4610256223390974,1
-1.269852678,-0.017866581,-1.843937899,-1.314773451,0.9932394716219273,1.484459093,-0.615352767,-0.536032478,-1.656964683,1.1982760366446361,0
0.7029560905974002,-1.011941947,-1.053890416,1.3478575872624903,2.7091464668412164,1.464704483741246,0.8667746651846128,0.269895842,-1.616413647,0.9092339421829703,1
0.8966617265856465,0.069269881,1.2158454158856162,-1.705551591,-0.838480585,-0.27591547,-2.241896355,2.9469759568021816,1.4670879683456017,0.6330367262505261,1
1.815509271,0.7288186376596363,4.461494221476954,0.5032602265255054,0.7401621154759128,0.22036754883800364,-1.294977389,-2.516648705,-0.225012971,-0.03466557,1
0.8060674176606353,0.24174080853257543,0.4779442805013202,-0.058946534,1.5103227925735139,-0.652022003,0.1206546471908864,0.22653732953974015,-0.983748139,0.047034364008503374,1
-1.30390459,1.7914793403641365,0.5632410711632168,1.0527689396115851,1.6394648486739856,-0.282976277,0.7070175029576056,-1.106369515,2.3238978976489877,0.5051106120830741,0
1.3811401423736411,-1.217480187,0.45993881571167594,-0.428674797,1.2882416089519393,0.3373630663468662,-0.446947728,-1.36806784,2.8364815094841402,0.092930234,0
-1.847663464,-1.544273321,2.4021142688708292,-0.942122095,1.3503643681062825,-0.94862451,-0.257310866,-0.215913754,-0.498683726,0.8787342780476652,1
-1.228754766,0.063403511,1.4014237270705905,-1.394416565,1.6651378195823914,-1.366486321,1.588173928170954,-0.996139716,-0.557785213,-0.161714316,1
0.4288004478060863,-1.302577479,-0.13262543,0.37171923869004314,-1.419226895,-1.250025533,-0.892941968,-0.100780311,1.8622539695088267,-1.285504523,1
-1.265577172,-0.37593572,2.6630436511523765,0.6412790194105756,0.8061986335317128,-0.439580276,-0.566014583,-0.5678801,-2.33013304,-1.482414141,0
-1.89132583,-0.207584345,-2.924345345,-1.894382196,-1.65510864,0.8861381534941315,-1.612309736,-2.350081173,-4.341477187,0.6296376030255896,0
1.0057183856114023,-0.67132423,-0.998352379,-0.276011062,-1.331503853,-0.351536876,-0.706128612,-0.459390018,1.6510029523235112,-0.339078374,1
1.6800098297303503,1.197441376549668,-0.334605502,-0.05696568,-1.91668586,-0.695548334,-1.601975012,-1.544466032,-0.311265813,-0.893928323,1
-1.626300176,0.3110150743781913,-2.441290135,-1.131933468,0.17450790454408727,0.5870979263002958,0.1714097959035053,-1.802398683,-0.203887246,-0.795424792,0
-0.162925931,-1.031474544,1.6370254206456631,1.2506586429382711,1.2336503147448579,-0.698220321,0.21195802700156327,-0.292638536,-1.20657132,-1.189223985,1
0.2923447196341893,-0.240960583,-0.244073261,0.12157900053938211,-1.628091833,-0.139798919,-0.096629536,3.015545176071092,1.3518682174438066,1.6625550811140222,1
-0.10340752,0.9742622630864519,-0.719167249,0.8501865538483758,-0.746522801,0.005685698,-0.763349187,1.1021756146668158,2.473566492411683,0.6212544539551925,1
-1.714292662,-1.109268586,1.736338489067705,-0.404675118,2.0345438000061478,-0.783850585,-1.844361662,-0.641056688,-0.748106695,-1.977113179,1
2.259127103960655,-0.311986484,1.1762704805379514,0.7516239610463575,2.606369896625356,1.1125641020748327,1.487379807016452,-2.044703159,-1.543823528,-1.17269489,1
1.206239656102443,-0.116763998,0.622860558,-1.595567246,-0.469790711,-0.314414783,0.1350531658122264,-0.18802193,1.907637428445717,0.034381822,1
0.9160403112940967,0.7243545112656794,0.6500057550801103,0.10525970102333387,1.0928419845921173,1.2297551305579804,-1.709163555,-1.492439228,1.1481779192319017,1.3882009388541612,0
-2.428727073,0.19742304769258168,-1.901750961,0.36296929239666775,1.670451327271679,0.4708762567384327,0.14849780662791137,-1.569538171,0.9526436691118209,0.7770822584652559,0
0.2438474535991333,-0.068295147,-0.078424771,-0.219696024,0.7272961308547299,-0.872983261,-0.117598453,-0.164471358,0.3637773267563851,-0.319976529,0
1.865673322686523,0.2575331531289845,0.6264588164939069,-0.676333151,1.4048765952736866,0.9665442505206122,-0.51231731,-0.639592401,2.9191616936310716,-1.904935777,0
-0.946383362,-0.618111432,-2.825445753,-1.920688867,0.7620209256314929,0.4349370541780767,1.2724965439077798,-0.702594522,-0.529138105,0.2705977161156537,0
-1.097271709,-0.742084095,2.003976629652528,-0.497743625,2.830215068180987,-0.046380486,-0.231102651,-1.863437803,-0.898566634,1.1127725178150552,1
0.928699851,-1.656380527,1.422355227,-0.902688594,1.4063668082956495,-0.209316617,-2.269497864,-0.762792896,0.4489495878648294,0.33917757913548424,0
2.025921662340065,0.5162649162799985,-0.032302403,-1.089843585,-1.032250136,-2.989393021,-0.059268023,0.8421572947868663,0.43947753347339935,0.5823769459527517,1
-0.338795289,0.39164023988893254,1.7330993817183513,-0.869432748,1.269762578779595,0.3985640658920072,1.667012705357071,-1.050388986,-0.185912246,2.2123906375910085,0
-1.005515479,-1.564453987,0.7372136514316414,0.062833573,3.253912553092366,-0.199604672,-1.304306924,-0.416527909,-2.721565708,-0.44382348,1
0.6766815986456355,0.37227461003854023,-0.09118687,-0.907613533,-0.948708166,2.2494375841962904,0.553001672,-1.432964551,0.5045477279159183,1.1681684014540978,1
-0.029020176,0.6321209472278112,1.4973384921806348,-0.444669068,0.7186811546593221,-0.450679016,0.5826808130151858,-0.451392028,-0.492598996,-0.55808635,0
0.21221318703067793,0.5593373245276719,1.3506475561692857,0.6401696361230503,0.991526138,-0.284912348,-1.236998901,-1.221327208,0.15770059451015062,-1.025333891,0
0.5251558143750981,-0.056014672,-2.040895022,1.6216475959513212,-2.04262878,0.3180681628612475,-0.332084747,3.5788493226042895,2.170925433412897,1.6341410088854915,1
0.8926936350364488,-0.668876034,1.4770654246243917,-0.300872045,0.5578302688590266,-0.297057208,-0.976246451,-0.193614062,0.8040694161440183,0.9118317785133704,0
0.8937003230454591,-0.095472644,0.3532780037488982,0.4768135950246047,-1.470238095,0.081348883,-1.573629571,2.3816991589023973,3.079843977559452,-0.489841942,1
1.1280353382856616,1.2803323038717285,0.7731432838693413,1.3023407448537614,0.9719911813491038,-1.072058062,1.7369429430193026,-1.211510558,1.6599843754048775,0.7388232834503655,0
0.4873968772740819,-1.08373537,1.2398913016072282,-1.122736625,1.539798687406457,-0.477852396,-0.008585202,-1.151847424,0.8367108469754713,1.9757358680726422,0
1.883372807682763,1.9815242670826692,2.4447914637457693,0.5622390597582658,-0.306118423,1.4984673241370412,-0.785700221,-0.394081866,1.4776761009413097,-1.223567185,1
-1.759001506,0.8077257283550481,-1.313218738,0.024254553886991242,0.24602925035658185,-0.969150733,0.5064552465077627,-2.238266924,0.9884398725956219,-0.428863401,0
0.250817183,-0.414064433,0.8579877916847877,-1.239411647,2.3292009293863103,0.5221638703884174,1.1517714693868732,-0.142923845,-0.632000654,1.002269272618513,1
-1.032701549,0.8989032098691095,1.3511168398978828,0.8136361486422357,-0.399633215,-0.231162775,-1.135418455,0.049784206,0.4214805341332557,0.723972744,1
0.2630740689129911,0.17538612453994687,2.0531035457811804,-0.773190968,-0.842763222,-0.150936617,0.036499932,0.9492099031480212,1.8587455672698505,0.087715009,1
-0.79122868,0.4478928585579239,0.27481790528181727,-0.833194403,0.060934891410993064,-2.640785636,0.708936451,-1.412648086,-2.600978814,-1.286980564,1
-2.28200726,0.5117309642699077,-1.916838252,0.16089420419906206,1.0685262298505822,-0.8269806,0.6822210809128297,-1.890521569,0.9009512465605138,-0.879964352,0
-3.223341589,0.2296353150738254,3.390892450148595,-0.442667461,0.9535603444957341,-0.268122709,-0.128904649,-2.219862907,-1.374003941,-0.369363619,1
-0.892576337,0.003504832,-0.1557002,-0.445751758,1.950686161495277,0.20916981068875165,0.7555152605285028,-0.533193428,-1.800128552,-0.315354178,1
0.9396504326844408,-2.005576173,0.863896044,-0.066561549,-1.289177315,-0.324894815,0.16924540481896463,0.3406233851552868,2.4611810017295066,0.43346565005563986,1
-0.493618041,1.0015304243744003,0.7731078711819805,-0.404011431,-2.25770215,-0.469129659,-2.326063713,1.4867808230825048,1.4274051578754055,-0.174484507,1
1.3235225913765205,1.6739397972447685,3.592271335693762,1.2107012531475165,-0.317156951,-0.463947969,-0.27140506,-0.613362906,-0.582502617,-0.017273238,1
1.6477668223742385,1.0341099905036009,0.25611086510538084,0.2233023395522055,-1.050175823,1.0009326791956685,-0.075509973,3.4401403055421578,0.8534085197165172,0.9834818955451907,1
2.5868706924762703,0.457040066,-0.087456409,0.9757125379826657,0.6085240157070144,-0.005275597,2.2041861678862227,-0.547440544,3.0026850900783013,0.4029445735036032,0
-0.977713418,-1.546277919,0.8644417054073248,2.201390712287935,1.5596982652545708,-0.364454135,1.3620649569274774,-1.291776657,3.392654202087846,-2.062178105,0
-2.645477464,1.5224389097565452,2.2892032244574896,1.4279519022530862,1.0859921453162202,0.22956261485596166,0.13659151739839284,-1.411332428,-0.567587197,0.47625276008722073,1
-1.45053834,0.16363376366879356,3.2731472234844077,-0.03248135,0.2580181681388162,-0.231274265,-0.466449192,-1.861376466,0.023044911562306147,-0.218738013,1
-0.509291199,-0.1887116,3.1702174799917096,-0.548399139,2.149753736291262,-1.907611807,-0.579353833,0.6269651763411574,-0.95186597,1.0994870253330813,0
-0.402605715,-0.725243677,0.5826536179194955,-0.041880055,-1.382036174,0.4931698342388367,1.1497153292266302,-0.059956841,1.467404114220894,-0.093662325,1
-1.337484298,-0.927510185,-2.990167216,-1.835536811,0.4720607306567639,-0.400281271,1.6604268534933473,-1.24660401,-0.771754118,0.8144667327485066,0
1.267910485077132,-0.466554969,0.6871084104791845,-0.252049125,-0.983459619,0.5375171269731426,-0.821159708,1.3507973488529434,1.0857380085447073,-0.379794242,1
2.4355631754252824,-3.216057199,1.4184277472338263,-1.07305523,-0.300398705,0.4919090174272401,-0.372742244,0.6461139772437351,-0.609914741,-0.421486536,1
2.7087110112411503,1.0075806827627332,-0.080170053,-0.48227221,1.1831213894987476,-0.101558204,1.1399751145005097,-1.613402137,1.7706796965507163,1.3380271627819205,0
-0.571856318,0.9686818916312215,0.12807851869591746,-1.613991127,2.555285436,0.49475011253520057,0.8251837245533683,0.39682734875367154,1.8801912962497815,-0.060931635,0
1.8350639270877402,0.7951868616415204,1.0888629111763677,0.8952052350186248,1.1086750659347713,3.2401391486368074,-0.21691499,-0.567721101,0.25247179410203735,0.6029641034412616,0
-0.401048587,0.12434358488113018,0.5243507508157104,-0.310242058,0.969324252,2.460752929,-0.354948267,-1.866447963,-0.747840879,-0.550725282,1
-1.295944584,0.5122943105042589,-1.1383686,-0.282997347,-0.697266521,0.5944456040041143,-0.89365351,-0.978153718,-1.284184891,-0.363825726,1
-1.141358843,3.544065010959781,0.32539024965195484,-0.149133831,2.6975077363669016,1.330157225136864,0.045722796,-0.049830838,-1.963558165,-1.893993593,1
0.1791631427310313,0.2401144977218622,0.995411611,-0.002305787,-0.878026951,0.4464491988167305,0.9082221265959503,-0.379299396,1.5266786631198301,-0.011645549,1
0.8347325501823566,-1.553893004,-0.118773466,-3.254478941,-1.311050576,-1.798413921,-0.903912165,1.796672563,0.9552400100770242,1.1954527117529803,1
0.24950234765078938,0.8108631155983491,0.039061344,-0.394155771,0.7471998977020158,0.7600229424410339,0.061156459935711685,-2.596005969,0.9590515969631375,-0.774301422,0
-1.699952098,-0.18383058,1.058422188664633,0.9327530959052602,-1.632832695,-0.039381298,-1.134990468,-2.445341232,-1.6580416,1.682284096123216,1
-2.804991007,0.45170464989067716,-0.725238609,-0.643314327,5.201939529,1.7236729016919548,-1.007131372,-0.521877276,-3.117079437,0.9646742396864201,1
1.3392744153016913,1.6453818327071346,-1.207179773,0.6870670696361196,-1.608398343,0.9180314686799862,-0.790170131,2.6716870180338166,2.688753312474816,0.723348219,1
1.0572315256344058,-0.008966326,2.9365333475234765,-0.081023837,-0.797289639,-0.330169668,1.686596136022188,-0.614996723,-0.665255966,-0.022368862,1
3.7617848195742107,0.6291750910507029,0.40418878587675267,-0.543473107,2.932285707460853,0.13999374263643455,0.2853993767216869,-0.483350217,5.104680512282947,-0.376566621,0
0.878409908,-1.147306484,0.9185601177244034,0.16942808390894876,2.154242752718922,0.3714010859322353,1.4270089026990616,-1.255297119,-0.686434548,-0.047270379,1
-2.085670309,1.6609919041406227,-3.580033466,0.707586457,1.2071620288054756,-0.110532907,1.1548911426353936,-0.72386337,-2.372188143,-2.305645505,0
1.9939972108636663,0.22650535211528855,1.5463095826692013,-1.995080466,1.743455276368338,1.5538005010876805,1.0909666745194195,0.001060305,1.6125006648912332,0.46005434144644425,0
-0.729427965,0.00563583,1.4581690334337103,0.5664250279877657,0.4663115279140899,1.2958270717726919,0.10934057634090907,-1.341126706,-0.477128295,-2.240846744,0
-0.915797707,1.2632845023687043,0.1634490948689289,1.1612076717580284,2.4425950933974985,0.30836431263188574,0.8762130742723462,-0.243867674,2.0447453100973276,-0.436566051,0
0.5425454392940539,-1.475411401,0.4260865818848748,-0.510442207,0.3520200279967711,-1.58330559,-1.795991481,-2.234547482,0.4574895566559568,-0.377117874,0
-0.564249471,-0.473121505,0.4990892487208962,-0.762855442,1.2462655048897975,-0.032352754,-1.296732697,-0.550621585,1.1981843050891163,-0.494828605,0
2.323274925376266,-0.610867778,1.670759843312157,-0.257408607,-0.671083754,-0.737555965,-1.21337007,0.10001742455765139,0.6591277853608193,-0.05433648,1
-2.376221863,-0.582886721,2.492097827257761,1.5873276541102175,0.48092178908833905,-0.012227585,-0.268916195,-0.665698767,-2.161628134,0.9572338077486858,0
3.5160932363897133,-0.203180737,1.435502456990125,0.4622624644542042,1.3290249749373173,0.883232575,-0.846213285,2.0426901882290576,3.0843503215214048,-1.232576055,0
0.2218240362547801,1.6087138830488947,0.6571030206295312,1.729289675723977,-1.462514302,0.9840414529044801,-0.257829377,0.5516778408525147,2.0761367429154154,0.4857158413539969,1
0.31186050904812634,0.1213192322565576,-0.629111725,-1.069663626,2.7759280937576047,0.7771822721048227,-0.401113271,-0.076206646,-1.646550901,-0.781813863,1
2.5106588634435734,0.8731831407786059,-0.834064696,-1.619556029,0.12560609966857428,-0.106529105,-0.29550229,-2.353127481,3.47186799,-0.274602327,0
1.4408852486201114,0.040564548,-0.76212439,0.7302838193069643,-1.498205823,1.0699134354109718,0.6846612305437452,2.100643021234549,1.4313982855374805,0.24100025339724565,1
-0.708702238,-0.474450495,-1.032387462,1.6177170757757846,1.2683553249334576,1.2428010820599429,0.9489482228070966,-0.932616687,2.4164303368273887,-0.401491682,0
-1.034885992,-0.135891386,-0.473468905,-1.047809818,1.7364896835233152,0.26402900139599467,2.4739587804167162,-1.059978795,2.827505239832308,-0.328440737,0
-0.639683434,0.901685122,-1.39433143,-0.364290096,-0.558118879,0.635253065,0.29885846375057945,-1.297987364,-1.466405037,2.025091083491953,0
1.1893967414497566,-1.554948823,2.094102214860773,-0.253859077,0.055114279,0.28337800240176236,0.6370518396087587,-2.060453005,-0.008217525,-1.63519751,1
-2.127017982,0.12949365289609474,-1.460276333,-1.730506109,1.286299599755555,0.10312183410805609,0.012365095136532597,-1.645836645,0.7619343696646086,0.7536938995540108,0
4.605668632162393,1.5814637234833284,0.5149705848208053,-0.796326645,1.5426836840051352,-0.269352105,0.6764786687730411,0.46778769988970925,3.2623577082357027,0.16781324467578934,0
-0.594571355,0.6417092451913268,-0.752409014,-0.346584582,1.4467274355462723,1.799064234023653,-1.055386221,-0.630304789,2.269527299311081,-0.281647382,0
-1.174468462,-1.346140723,1.5256662988757346,-0.979319205,2.372240542301273,0.7281727495472169,2.630615009851872,-1.21914767,5.062147323773235,0.23006040438340009,0
-0.125928823,-0.733002919,-0.93376099,0.046478669,1.0824585340491133,-0.100119402,1.2115482569117613,-0.762615574,2.8943313334444705,1.6311150974555833,0
1.233295629880636,0.5675134612896133,1.1711209063960242,3.276399345,-1.100438583,-0.881314662,-0.619636424,3.3739087381853166,1.1983143898734359,0.5400241969892433,1
-0.457106348,-0.256402556,-0.16798035,0.029268983904826695,-0.622815323,-1.385409392,2.098732354050425,0.9607817309402339,1.083164862838152,0.4313450998777634,1
1.0332196707262493,-0.617078209,-0.309934074,-1.278262629,-1.072456286,0.8949874360948072,0.2704081342080487,-0.767159226,0.8307281133517829,-0.286805409,1
-1.49480715,-0.260419533,-0.052931938,0.34257183153145665,3.6644697800874284,0.069491613,-0.06109733,0.34134488158490517,2.7687958768169816,-0.955638185,0
-1.400315105,-0.435142209,0.5453293856812321,0.8425131082361962,2.643938990543086,-0.064912733,1.1131931245769775,-0.737914675,-1.395735631,-0.692814608,1
0.51528613,-1.168086952,1.4106745108175032,1.563992154846776,1.722564518855571,-1.10168188,0.15565419709973197,-0.910624736,-1.525400284,0.8021567911628121,1
-0.494063671,2.5511742525026477,1.1435038758510174,-1.930852939,0.3364016642292075,0.009140676,-1.167651782,-1.859174715,-0.181932628,-0.674290293,0
0.5481327278519097,0.7839676512169459,1.0142421006216191,0.48809538137918235,0.7261026756779492,1.2277999878516854,-1.35996919,-1.501619009,-0.331981343,1.7675023957653402,0
2.643523953,-1.974670895,0.16063568660779692,0.6119926319144883,1.7640681093034782,-0.400873956,-0.815502702,-1.172581989,3.250192022426332,-1.725674253,0
0.34945520926485196,-1.24217907,-0.719569341,0.5970725610113586,-1.780958249,-0.591301447,-1.579627453,1.5668110983800814,1.9627668945720569,-1.136449939,1
0.1687381320391561,0.5144760705317492,-0.135836969,-1.215272576,-0.594602037,-0.530800479,-0.394782409,-1.725948155,2.261355030185284,0.7759775664061606,0
-1.495776485,-0.65540604,1.6252856659220911,-0.405301061,2.2656320678728505,-0.333314995,0.7528483312002712,-0.816987056,-0.447587451,0.4869606394296784,1
-4.46602031,-0.568172228,2.358042097972232,-0.190077247,3.258781269,-0.985748075,0.6442088388441277,0.5739227588282176,-0.629061381,0.7521309491276379,1
1.644886664619952,0.6301795923651135,3.7252882545963963,0.6717424821918727,-0.113081008,-0.236760558,0.9839235372444523,-1.154861251,-0.416296422,-1.715119955,1
-0.227107852,-2.357691894,0.4414888641287563,-0.647846048,-1.886085254,-1.489531353,-0.589390595,3.0626413023572034,0.8636095540266531,-0.042484123,1
-0.85334224,-0.837468016,0.7567530535788768,-1.754788742,0.5749054154326694,-0.039236474,0.41971082035867624,-2.336268139,-0.221231764,0.11965930451893353,0
-2.265564462,-1.298164534,1.8252126525095425,-0.997433739,1.263855337109859,-0.661936409,-0.583001848,-2.012277666,-1.077535912,-2.654162346,1
-3.344649861,0.1343281002678751,4.107443991437667,-1.236662967,2.0339584510465634,-1.71717667,-1.098654963,-0.514920951,-3.389262536,-0.426706368,0
0.19514685801043186,-0.730874927,3.1586251866005455,-1.066038363,1.453854016503123,-0.166767631,-0.727184883,-0.759243198,0.6415653452691503,0.8424887372351394,1
0.9890356940709909,0.6803425779863251,1.9386058657495941,-1.270231839,-0.248930218,1.450087042175752,-2.063011812,-0.125317922,-0.887311466,-0.876393743,1
-1.603763062,1.6005625073699596,-2.012467377,1.6286276978812413,0.21762700268699808,-1.773719125,1.857477209,-1.612864958,-0.95044618,0.1848397643603801,0
1.5656996659946216,-0.576261929,-0.376325039,1.8075903221923073,0.23428630017197638,-0.432043814,0.9297402248111573,-1.905268234,1.0683006359920033,0.29953250304321194,0
-0.050274137,0.1293676710108124,-0.218281458,-0.29086517,1.378577055529724,0.24988755816383004,0.4806812642203949,0.076300698,0.9795181636652314,0.5480711580492612,0
-1.467095934,0.8416072037583913,-2.777036027,0.31981163479617813,2.295746448281566,-0.474446991,1.1392713991971015,0.5902634549988417,-2.418166886,0.5193463295971336,0
